Rua,Presença,Luminosidade,Ruído,Denúncias_Recentes,Classificação
Rua 7771,5,13.442178337390587,70.45571469940631,10,Muito Perigosa
Rua 7772,2,46.50446783937689,0.0,7,Perigosa
Rua 7773,5,63.00537422189887,39.82343168497265,2,Segura
Rua 7774,5,19.076868031101,21.622348442702894,3,Segura
Rua 7775,6,35.548553247135494,21.348013194476206,0,Segura
Rua 7776,5,37.815541946344865,3.764311623167835,2,Segura
Rua 7777,5,32.21865666007764,45.695568668084555,2,Segura
Rua 7778,2,44.28607780781125,0.0,10,Muito Perigosa
Rua 7779,1,60.827996233900286,0.0,4,Muito Perigosa
Rua 7780,5,38.642232692945576,31.570202350479946,1,Segura
Rua 7781,3,61.80917362694994,0.0,2,Segura
Rua 7782,3,51.39690795670333,0.0,3,Segura
Rua 7783,5,78.69912505999567,38.39994156338116,2,Segura
Rua 7784,2,72.85934751985022,0.0,2,Segura
Rua 7785,3,92.85235691494323,0.0,3,Segura
Rua 7786,1,95.57014986345264,0.0,0,Muito Perigosa
Rua 7787,2,58.70660209096014,0.0,8,Perigosa
Rua 7788,8,96.21824730721772,60.3689252557847,3,Segura
Rua 7789,4,1.7229502605631053,0.0,0,Segura
Rua 7790,6,92.15554870541932,40.331304413203625,5,Segura
Rua 7791,7,69.04375251106542,32.75413896874775,3,Segura
Rua 7792,6,62.77395538421923,34.58910219427396,2,Segura
Rua 7793,7,54.203691266795694,33.90070924035315,2,Segura
Rua 7794,6,90.80822440769153,18.287756829950524,8,Perigosa
Rua 7795,4,36.61185926093668,44.39966642764752,1,Segura
Rua 7796,2,87.95484927668507,0.0,9,Muito Perigosa
Rua 7797,0,42.51704825816728,0.0,9,Muito Perigosa
Rua 7798,4,66.01686349464819,58.80077371819593,6,Perigosa
Rua 7799,6,70.85739418032115,0.0,5,Muito Perigosa
Rua 7800,3,42.74698154547458,0.0,6,Perigosa
Rua 7801,3,62.667391338966794,0.0,8,Perigosa
Rua 7802,4,43.622873656498264,34.63795606050545,7,Perigosa
Rua 7803,4,40.9431734510853,75.20212467246033,7,Perigosa
Rua 7804,1,36.61101781878842,0.0,9,Muito Perigosa
Rua 7805,4,71.53490558838605,8.25953164443099,4,Segura
Rua 7806,3,46.36303120879612,0.0,4,Segura
Rua 7807,7,25.498226906239463,20.98345717609941,3,Segura
Rua 7808,3,96.85090334113072,0.0,9,Muito Perigosa
Rua 7809,5,87.99477829059029,22.228780178277496,0,Segura
Rua 7810,6,82.9808545097558,0.0,9,Muito Perigosa
Rua 7811,5,84.91398041025893,43.043813071758585,3,Segura
Rua 7812,5,30.555037509786644,47.84041312327733,10,Muito Perigosa
Rua 7813,4,86.13654475514305,8.76915794423375,6,Perigosa
Rua 7814,7,95.27057474052296,0.0,2,Muito Perigosa
Rua 7815,7,7.590746346383959,50.75730768548647,0,Segura
Rua 7816,4,31.187411899356476,30.12006852839862,10,Muito Perigosa
Rua 7817,7,52.477778586330906,19.734665791689224,1,Segura
Rua 7818,4,67.34222861949885,48.76775782212292,1,Segura
Rua 7819,2,77.31930276720426,0.0,6,Perigosa
Rua 7820,5,51.36086923311167,32.482156669048486,7,Perigosa
Rua 7821,6,86.11712307904874,18.195275694226183,8,Perigosa
Rua 7822,1,98.7029087063471,0.0,2,Muito Perigosa
Rua 7823,4,19.92826824601114,12.64760860770896,4,Segura
Rua 7824,6,98.7542804064683,1.5158095125422832,0,Segura
Rua 7825,4,29.736546322089918,12.728183305616703,8,Perigosa
Rua 7826,4,96.80369405042035,38.490318771140345,8,Perigosa
Rua 7827,7,4.1069012341344635,49.32211944535618,9,Muito Perigosa
Rua 7828,5,90.72179861656417,0.0,9,Muito Perigosa
Rua 7829,3,67.01601077597228,0.0,4,Segura
Rua 7830,4,42.960734250424395,35.7466659519838,7,Perigosa
Rua 7831,3,28.918690134318005,0.0,8,Perigosa
Rua 7832,3,98.84016041656302,0.0,9,Muito Perigosa
Rua 7833,7,97.61232097139339,34.643582538687106,3,Segura
Rua 7834,8,33.06031017516704,21.705831951584525,8,Perigosa
Rua 7835,7,53.89684047863164,37.40922696594173,7,Perigosa
Rua 7836,3,66.73360024796133,0.0,5,Segura
Rua 7837,5,97.32009493210954,33.18693594695049,2,Segura
Rua 7838,4,44.03717270314207,44.45774666717598,5,Segura
Rua 7839,3,75.35281745605822,0.0,1,Segura
Rua 7840,7,54.77197630424432,16.27200039634347,6,Perigosa
Rua 7841,7,79.80811394703564,41.96848072135548,4,Segura
Rua 7842,6,58.900608386813104,60.32176496805019,5,Segura
Rua 7843,4,25.332290808529613,20.87257161520357,1,Segura
Rua 7844,4,50.973353959843756,10.561055697285791,8,Perigosa
Rua 7845,5,65.06233382372707,17.00668431966647,7,Perigosa
Rua 7846,5,82.4658143710243,16.008728044838918,1,Segura
Rua 7847,4,16.710892490737006,44.29746586394312,2,Segura
Rua 7848,3,79.45986734981267,0.0,10,Muito Perigosa
Rua 7849,5,6.2576468982699645,9.473494341772586,2,Segura
Rua 7850,4,95.8216541015329,28.437700315447294,4,Segura
Rua 7851,4,93.75319712337912,33.39410132468136,0,Segura
Rua 7852,6,18.20168429254717,24.489756494858632,1,Segura
Rua 7853,5,54.08230187010029,62.67307340966581,9,Muito Perigosa
Rua 7854,4,28.20194196464093,50.3266806356996,3,Segura
Rua 7855,5,22.983405676470326,1.3231131641616969,3,Segura
Rua 7856,6,64.36268251427204,23.086293681679557,0,Segura
Rua 7857,4,31.586071253341075,75.97172153957624,10,Muito Perigosa
Rua 7858,6,52.20189560289062,26.1758645574984,0,Segura
Rua 7859,8,37.80489249943605,0.0,3,Muito Perigosa
Rua 7860,3,18.299310815123448,0.0,6,Perigosa
Rua 7861,6,14.382401015910151,6.765893838453465,7,Perigosa
Rua 7862,1,99.35374686740457,0.0,2,Muito Perigosa
Rua 7863,5,54.48995054804217,61.12495604888996,0,Segura
Rua 7864,3,83.14301458653148,0.0,1,Segura
Rua 7865,3,9.89093151606426,0.0,1,Segura
Rua 7866,6,15.296578269643213,56.29879981608805,8,Perigosa
Rua 7867,3,36.003055685154905,0.0,8,Perigosa
Rua 7868,5,41.424220983811644,44.18775984801222,6,Perigosa
Rua 7869,5,95.5865295463039,0.0,4,Segura
Rua 7870,5,12.364898398966517,28.38656420254321,6,Perigosa
Rua 7871,2,87.30157567955908,0.0,8,Perigosa
Rua 7872,5,74.72540197580632,25.960194948525608,0,Segura
Rua 7873,3,24.1610019646475,0.0,8,Perigosa
Rua 7874,2,71.76272381568826,0.0,2,Segura
Rua 7875,4,59.31377377985706,28.728857325844697,5,Segura
Rua 7876,7,37.689507752759525,5.3819556900003285,0,Segura
Rua 7877,2,4.612591687000678,0.0,9,Muito Perigosa
Rua 7878,6,9.567490992660199,47.56452616265085,1,Segura
Rua 7879,1,53.6873700221959,0.0,4,Muito Perigosa
Rua 7880,6,60.28431702780027,23.33999804688614,9,Muito Perigosa
Rua 7881,4,25.608959273172992,45.7227458794859,10,Muito Perigosa
Rua 7882,3,97.76028847687579,0.0,0,Segura
Rua 7883,8,86.9561182316248,0.0,3,Muito Perigosa
Rua 7884,5,48.4631389572362,28.738831965607336,8,Perigosa
Rua 7885,6,32.47591862540865,40.587028558017465,8,Perigosa
Rua 7886,2,13.650009147397025,0.0,8,Perigosa
Rua 7887,5,28.494749839324996,57.763674371822646,1,Segura
Rua 7888,6,74.49899826967852,40.14344340458004,6,Perigosa
Rua 7889,2,83.98155276603215,0.0,1,Segura
Rua 7890,5,63.17241493264951,27.903841422775717,1,Segura
Rua 7891,8,79.22241837269168,39.284087636337986,2,Segura
Rua 7892,7,60.284889963757834,0.0,0,Muito Perigosa
Rua 7893,5,25.028827149873003,53.5723451662742,3,Segura
Rua 7894,6,9.458309983987956,58.145741929913214,3,Segura
Rua 7895,3,30.620480463726174,0.0,10,Muito Perigosa
Rua 7896,2,88.71019113798305,0.0,6,Perigosa
Rua 7897,3,75.16330711319371,0.0,3,Segura
Rua 7898,5,60.83773053547134,74.42422392245797,3,Segura
Rua 7899,7,24.28992831556642,0.0,5,Muito Perigosa
Rua 7900,5,26.784141195680988,21.63072141328193,10,Muito Perigosa
Rua 7901,3,56.46928146506054,0.0,5,Segura
Rua 7902,0,77.64879520556617,0.0,2,Muito Perigosa
Rua 7903,3,50.55951907555073,0.0,7,Perigosa
Rua 7904,3,19.842810390480203,0.0,10,Muito Perigosa
Rua 7905,7,41.50723483184373,58.33861960101998,4,Segura
Rua 7906,8,9.618081662445343,31.455576988856627,3,Segura
Rua 7907,8,65.93889288072397,3.3401040735094014,4,Segura
Rua 7908,6,33.80950653599599,46.16075127495715,9,Muito Perigosa
Rua 7909,3,2.5304788877121176,0.0,4,Muito Perigosa
Rua 7910,7,32.92802511893564,43.03495750793039,7,Perigosa
Rua 7911,4,40.602914928295455,39.691730021913045,7,Perigosa
Rua 7912,7,2.502055612839571,6.619446187524012,8,Muito Perigosa
Rua 7913,2,31.185954236246292,0.0,6,Perigosa
Rua 7914,0,86.15657851410606,0.0,7,Muito Perigosa
Rua 7915,4,67.63082124745303,0.0,5,Segura
Rua 7916,6,57.901835749181096,46.11919483623181,0,Segura
Rua 7917,4,70.52936553048289,13.745824309495092,6,Perigosa
Rua 7918,4,13.316052443864612,17.954667358658675,9,Muito Perigosa
Rua 7919,3,17.111895866669123,0.0,3,Segura
Rua 7920,6,9.787015378845732,17.433605435641,4,Muito Perigosa
Rua 7921,6,15.042369354185004,0.0,4,Muito Perigosa
Rua 7922,5,73.35373739715054,41.557197638251424,7,Perigosa
Rua 7923,3,23.916734747579028,0.0,6,Perigosa
Rua 7924,3,75.46928758023874,0.0,10,Muito Perigosa
Rua 7925,6,86.07307670056733,32.852850678379,5,Segura
Rua 7926,6,79.85545406347393,60.09158725142045,7,Perigosa
Rua 7927,5,56.58990357966766,42.48032724205451,0,Segura
Rua 7928,6,70.00956747515575,19.538881649503843,4,Segura
Rua 7929,2,64.16913028185085,0.0,2,Segura
Rua 7930,5,59.7275567002773,53.377703905222184,2,Segura
Rua 7931,0,11.877709159405681,0.0,5,Muito Perigosa
Rua 7932,3,47.87978295663624,0.0,1,Segura
Rua 7933,5,64.94532725190338,22.82115854205977,4,Segura
Rua 7934,0,87.50454957994337,0.0,6,Muito Perigosa
Rua 7935,4,31.946097488002323,0.0,10,Muito Perigosa
Rua 7936,6,74.2333780361879,53.15739915492896,4,Segura
Rua 7937,4,42.47776051860724,20.40389371920139,0,Segura
Rua 7938,5,40.62479792450786,22.495678532390183,8,Perigosa
Rua 7939,6,65.03552444375985,0.0,5,Muito Perigosa
Rua 7940,3,86.09326246913906,0.0,7,Perigosa
Rua 7941,2,0.7212606603874572,0.0,0,Segura
Rua 7942,3,60.83400413426555,0.0,8,Perigosa
Rua 7943,2,30.0368242627317,0.0,8,Perigosa
Rua 7944,9,51.89794956813573,35.27770408311642,10,Muito Perigosa
Rua 7945,2,81.32176530947233,0.0,2,Segura
Rua 7946,5,37.00350011450977,0.0,7,Perigosa
Rua 7947,4,40.748794990626855,74.94847630995318,8,Perigosa
Rua 7948,0,1.9354324214754692,0.0,0,Muito Perigosa
Rua 7949,0,87.61299752681748,0.0,3,Muito Perigosa
Rua 7950,6,82.56607337964593,24.861033892670562,9,Muito Perigosa
Rua 7951,3,81.69472643558683,0.0,10,Muito Perigosa
Rua 7952,1,79.97005605990562,0.0,9,Muito Perigosa
Rua 7953,6,71.2849762567015,44.71706407327014,6,Perigosa
Rua 7954,4,29.979015930661813,17.49835562606763,2,Segura
Rua 7955,4,67.01992706839786,0.0,1,Segura
Rua 7956,3,39.49262585069805,0.0,9,Muito Perigosa
Rua 7957,3,76.22534401165326,0.0,5,Segura
Rua 7958,6,68.96093302050818,4.835988833747042,0,Segura
Rua 7959,5,72.00834294503669,8.711669517963117,4,Segura
Rua 7960,7,46.02257490109864,32.75902065729169,4,Segura
Rua 7961,3,32.11998336518531,0.0,3,Segura
Rua 7962,5,47.31483013690724,7.546787453951524,6,Perigosa
Rua 7963,5,67.19131227148597,18.303782450634486,3,Segura
Rua 7964,6,42.96752879889111,44.847672394845986,2,Segura
Rua 7965,2,77.22668176375245,0.0,1,Segura
Rua 7966,5,16.63271354325414,47.70760208446015,3,Segura
Rua 7967,6,44.40967982040473,31.682511132930856,4,Segura
Rua 7968,6,15.206737050005948,25.73564257261988,9,Muito Perigosa
Rua 7969,3,16.284429882499406,0.0,3,Segura
Rua 7970,4,34.92476994242371,0.0,7,Perigosa
Rua 7971,5,5.083862275091233,57.850594598574574,7,Muito Perigosa
Rua 7972,4,0.1735854495567568,38.78833756804,8,Muito Perigosa
Rua 7973,5,87.92756608750436,0.0,7,Perigosa
Rua 7974,5,99.65340123910781,23.09271747966607,10,Muito Perigosa
Rua 7975,1,76.7741209295176,0.0,4,Muito Perigosa
Rua 7976,6,44.35638580346406,38.5478630956182,0,Segura
Rua 7977,7,63.942252693554444,20.554259866762656,10,Muito Perigosa
Rua 7978,4,13.592341324945146,31.548833926060993,5,Segura
Rua 7979,6,0.4483838108545912,56.442507957387626,0,Segura
Rua 7980,5,37.45717717923376,61.15210376224819,2,Segura
Rua 7981,6,48.8980520760028,24.500750979891784,8,Perigosa
Rua 7982,3,73.49842773640549,0.0,2,Segura
Rua 7983,3,79.38626103919685,0.0,1,Segura
Rua 7984,5,90.78458034658608,0.0,3,Segura
Rua 7985,5,84.97821019909821,34.830590622842,0,Segura
Rua 7986,5,34.33789321697739,47.963326304740946,10,Muito Perigosa
Rua 7987,2,93.2755695534347,0.0,7,Perigosa
Rua 7988,4,27.68628904538557,41.18436525637765,8,Perigosa
Rua 7989,2,6.794358241112564,0.0,8,Muito Perigosa
Rua 7990,4,48.70996925121985,0.0,3,Segura
Rua 7991,3,59.74717024598416,0.0,6,Perigosa
Rua 7992,7,16.975133362921156,31.458180620507765,8,Perigosa
Rua 7993,4,35.65638766508409,24.489030324279717,10,Muito Perigosa
Rua 7994,5,8.60735396732004,9.72564352887747,2,Segura
Rua 7995,2,91.47849557350143,0.0,6,Perigosa
Rua 7996,8,12.813821831570149,17.058929992723005,10,Muito Perigosa
Rua 7997,5,96.51645243087079,32.63132867084585,0,Segura
Rua 7998,7,31.430344851987858,47.29346844900462,8,Perigosa
Rua 7999,5,86.86973414339774,33.25655805211483,7,Perigosa
Rua 8000,7,63.493515553384206,0.0,8,Muito Perigosa
Rua 8001,5,82.49103745061788,0.0,1,Segura
Rua 8002,4,40.00516808247776,54.69949611764911,3,Segura
Rua 8003,3,2.617032285486842,0.0,8,Muito Perigosa
Rua 8004,8,29.254088561010526,52.31721282652164,0,Segura
Rua 8005,2,51.363870973745826,0.0,5,Segura
Rua 8006,6,41.121422112792075,10.535020830898638,1,Segura
Rua 8007,4,32.30365402879259,26.136571414367193,6,Perigosa
Rua 8008,4,19.420079002369796,7.4965409430358285,8,Perigosa
Rua 8009,6,77.7460199384551,7.195393340814995,9,Muito Perigosa
Rua 8010,2,18.603308079922044,0.0,0,Segura
Rua 8011,1,69.50410914493484,0.0,5,Muito Perigosa
Rua 8012,5,95.15893643900978,0.0,10,Muito Perigosa
Rua 8013,5,35.68601256123711,3.49184616209417,8,Perigosa
Rua 8014,5,6.130764336893646,29.42282926591195,7,Muito Perigosa
Rua 8015,6,40.06245820096686,52.32313470420685,0,Segura
Rua 8016,7,11.047366438636363,24.31679687841642,10,Muito Perigosa
Rua 8017,6,22.642382734263787,23.061596549763028,0,Segura
Rua 8018,4,81.29014029133072,9.454398604568773,6,Perigosa
Rua 8019,3,96.8185315559319,0.0,8,Perigosa
Rua 8020,3,78.04528330969444,0.0,3,Segura
Rua 8021,6,99.60153889071407,19.57274460298838,1,Segura
Rua 8022,6,85.7467333698154,54.98128836420926,0,Segura
Rua 8023,5,95.06530384855199,10.253770644002866,3,Segura
Rua 8024,2,25.10190202349285,0.0,8,Perigosa
Rua 8025,1,6.431114654107928,0.0,5,Muito Perigosa
Rua 8026,5,55.880989290811854,35.31158395182619,3,Segura
Rua 8027,7,17.503114829238285,48.41181970877048,8,Perigosa
Rua 8028,3,26.62489906676998,0.0,6,Perigosa
Rua 8029,5,9.192717382085313,10.018206593672673,1,Segura
Rua 8030,6,26.01746445651686,34.98593539439863,6,Perigosa
Rua 8031,2,88.57844270397902,0.0,1,Segura
Rua 8032,5,26.1814483980953,16.575012871770728,7,Perigosa
Rua 8033,4,99.54045401132696,38.09243512609811,5,Segura
Rua 8034,0,95.05763893854915,0.0,8,Muito Perigosa
Rua 8035,3,94.8788110043241,0.0,6,Perigosa
Rua 8036,4,93.07291647247979,40.986347810214255,5,Segura
Rua 8037,0,85.03971079071118,0.0,4,Muito Perigosa
Rua 8038,6,47.369023764048436,43.75515323777856,0,Segura
Rua 8039,5,62.40276413790558,36.01207356008659,8,Perigosa
Rua 8040,6,62.344831502125054,0.0,3,Muito Perigosa
Rua 8041,3,68.89114373278498,0.0,3,Segura
Rua 8042,8,59.30685063361797,13.696249105190109,8,Perigosa
Rua 8043,3,88.83442333483292,0.0,5,Segura
Rua 8044,2,94.24238843762276,0.0,1,Segura
Rua 8045,3,97.32788520220038,0.0,2,Segura
Rua 8046,4,62.304193978510604,36.10633476037378,0,Segura
Rua 8047,4,22.560660025048428,36.41602427221426,8,Perigosa
Rua 8048,4,47.65875582330348,34.119664440983186,6,Perigosa
Rua 8049,3,22.84454753323558,0.0,10,Muito Perigosa
Rua 8050,3,51.83706583626081,0.0,9,Muito Perigosa
Rua 8051,6,34.580242679173644,34.211463474874634,6,Perigosa
Rua 8052,4,42.0610124959239,27.869465791647983,1,Segura
Rua 8053,3,28.835827331224305,0.0,7,Perigosa
Rua 8054,4,94.26022164564488,11.173199142959906,7,Perigosa
Rua 8055,0,73.75354652766391,0.0,2,Muito Perigosa
Rua 8056,5,1.2974137369379468,12.970123460038224,9,Muito Perigosa
Rua 8057,3,2.38743837458516,0.0,6,Muito Perigosa
Rua 8058,4,71.73223668352324,48.52454609198297,8,Perigosa
Rua 8059,7,59.93303036845187,17.908357173643985,5,Segura
Rua 8060,3,49.96417108026303,0.0,6,Perigosa
Rua 8061,6,65.09860456178572,1.4009033174882468,8,Perigosa
Rua 8062,4,81.3105119482175,36.333062002173776,6,Perigosa
Rua 8063,5,56.32936617550446,5.864919343131408,7,Perigosa
Rua 8064,6,32.24460084734948,0.0,9,Muito Perigosa
Rua 8065,6,28.186991692627018,10.792367132804838,7,Perigosa
Rua 8066,4,19.943038287038174,18.665649341995284,3,Segura
Rua 8067,3,43.5488266881666,0.0,3,Segura
Rua 8068,6,18.9269785137544,35.45202023219477,4,Segura
Rua 8069,5,96.08583966221464,19.76546234637977,2,Segura
Rua 8070,1,18.95810302338008,0.0,8,Muito Perigosa
Rua 8071,5,47.25710606067792,50.529122664117125,6,Perigosa
Rua 8072,4,78.70471027717242,0.0,0,Segura
Rua 8073,4,11.78429704284676,51.77541434995781,7,Perigosa
Rua 8074,5,54.665733820745864,23.119440284640095,2,Segura
Rua 8075,2,56.08070792734966,0.0,7,Perigosa
Rua 8076,0,66.15662613780987,0.0,8,Muito Perigosa
Rua 8077,2,24.123457774504832,0.0,8,Perigosa
Rua 8078,7,1.527279391504066,0.0,6,Muito Perigosa
Rua 8079,3,45.325147194895486,0.0,10,Muito Perigosa
Rua 8080,0,81.11198896193181,0.0,0,Muito Perigosa
Rua 8081,5,63.353017958641665,57.47649682968671,4,Segura
Rua 8082,4,27.099066756314937,50.018786061319446,10,Muito Perigosa
Rua 8083,1,26.639950256706314,0.0,7,Muito Perigosa
Rua 8084,6,32.36249000297775,44.073331843526645,5,Segura
Rua 8085,4,96.63611525280366,24.586654344761673,3,Segura
Rua 8086,2,33.65805330256709,0.0,8,Perigosa
Rua 8087,6,46.56670911122176,13.737198257492874,5,Segura
Rua 8088,3,75.97252132866396,0.0,7,Perigosa
Rua 8089,8,60.74587229109467,0.0,5,Muito Perigosa
Rua 8090,8,27.726936362660382,64.24744180759647,3,Segura
Rua 8091,6,81.88277839467307,0.0,0,Muito Perigosa
Rua 8092,9,3.575982743072015,41.73496569380311,10,Muito Perigosa
Rua 8093,7,55.691894912229465,70.64357860741694,9,Muito Perigosa
Rua 8094,6,37.974436910335754,22.620773515308912,2,Segura
Rua 8095,4,64.61772180899347,18.055404673533246,1,Segura
Rua 8096,2,70.58987605118483,0.0,4,Segura
Rua 8097,6,4.5576525074135565,20.652066621226027,0,Segura
Rua 8098,1,80.3216323900307,0.0,6,Muito Perigosa
Rua 8099,1,87.56251804992442,0.0,0,Muito Perigosa
Rua 8100,5,50.112092630704254,29.272842947147364,1,Segura
Rua 8101,4,28.77016925138125,50.558787918279805,5,Segura
Rua 8102,6,73.9073756191883,63.845413941477666,10,Muito Perigosa
Rua 8103,5,56.9478747066134,34.117631086141145,5,Segura
Rua 8104,4,67.72399241632897,58.90770391935381,9,Muito Perigosa
Rua 8105,3,18.31875676958985,0.0,8,Perigosa
Rua 8106,5,45.45619009645891,29.34170635931854,0,Segura
Rua 8107,5,99.55767112742066,41.21135097545512,2,Segura
Rua 8108,6,13.134330760874013,26.01932125365254,2,Segura
Rua 8109,6,76.01064067732185,34.6687094016556,6,Perigosa
Rua 8110,6,25.17904293614014,26.482585007442726,8,Perigosa
Rua 8111,1,62.64663071272886,0.0,10,Muito Perigosa
Rua 8112,5,77.8299514004064,27.743519007178005,0,Segura
Rua 8113,1,26.182304966370218,0.0,7,Muito Perigosa
Rua 8114,5,27.708456275033665,2.175861111085542,0,Segura
Rua 8115,2,88.71651872149636,0.0,4,Segura
Rua 8116,3,48.23123258876612,0.0,4,Segura
Rua 8117,4,98.32909720559456,26.426598222561406,10,Muito Perigosa
Rua 8118,3,12.79440963076417,0.0,8,Perigosa
Rua 8119,3,92.5779339159032,0.0,1,Segura
Rua 8120,4,82.37206117375719,40.22303045583621,8,Perigosa
Rua 8121,8,29.56476724400805,18.918261921000813,5,Segura
Rua 8122,6,3.6750924121707107,28.691451262367394,6,Muito Perigosa
Rua 8123,3,98.9182140586494,0.0,7,Perigosa
Rua 8124,3,53.72606435818397,0.0,9,Muito Perigosa
Rua 8125,8,83.71358889061554,40.00324556544839,4,Segura
Rua 8126,7,6.719360373008698,24.35399749877197,10,Muito Perigosa
Rua 8127,6,64.13411182936962,14.237070561439175,2,Segura
Rua 8128,3,30.03506563744578,0.0,10,Muito Perigosa
Rua 8129,6,0.7530455130384306,42.8781617039403,9,Muito Perigosa
Rua 8130,7,70.9970681721307,23.57280104999243,6,Perigosa
Rua 8131,6,48.60331583130978,68.30497637858116,9,Muito Perigosa
Rua 8132,4,43.806501182609956,58.071223820246644,5,Segura
Rua 8133,7,84.6038876920761,0.0,2,Muito Perigosa
Rua 8134,3,16.941288517121144,0.0,1,Segura
Rua 8135,7,95.39560979014988,65.12573426627935,9,Muito Perigosa
Rua 8136,5,88.01763477090743,23.25153224402375,8,Perigosa
Rua 8137,0,39.20721104339624,0.0,5,Muito Perigosa
Rua 8138,5,97.7603292168064,29.515242560191105,9,Muito Perigosa
Rua 8139,2,61.16777337922845,0.0,10,Muito Perigosa
Rua 8140,5,37.14018099846888,0.0,0,Segura
Rua 8141,3,77.72645197446784,0.0,7,Perigosa
Rua 8142,7,59.29108232056275,30.07177187030035,3,Segura
Rua 8143,5,34.188062776542104,27.370227930296522,4,Segura
Rua 8144,6,14.599626097003092,0.4889039104120343,8,Perigosa
Rua 8145,1,80.81669112621775,0.0,1,Muito Perigosa
Rua 8146,6,70.18762058039025,51.12455287439765,9,Muito Perigosa
Rua 8147,2,26.971049342942198,0.0,0,Segura
Rua 8148,4,9.383869510161013,33.94876270761662,8,Muito Perigosa
Rua 8149,4,2.023107396322432,50.66259026775349,2,Segura
Rua 8150,3,61.40969817829184,0.0,2,Segura
Rua 8151,4,34.983883206119906,0.0,4,Segura
Rua 8152,5,69.28347153270164,18.57694825892906,3,Segura
Rua 8153,4,37.73091229661162,0.0,6,Perigosa
Rua 8154,6,83.93547514496922,0.0,8,Muito Perigosa
Rua 8155,3,58.03212420794451,0.0,4,Segura
Rua 8156,8,8.060705159263692,14.750038840572277,0,Segura
Rua 8157,2,81.63701397783659,0.0,7,Perigosa
Rua 8158,4,46.97161026890432,57.236789055464726,4,Segura
Rua 8159,7,12.855853452392473,0.0,2,Muito Perigosa
Rua 8160,4,49.32690170460721,50.501283687627115,9,Muito Perigosa
Rua 8161,6,71.60859959738993,67.12964128688886,2,Segura
Rua 8162,0,64.12388308796211,0.0,2,Muito Perigosa
Rua 8163,4,53.443449049682854,53.60079491559736,2,Segura
Rua 8164,3,67.54748448063816,0.0,10,Muito Perigosa
Rua 8165,5,5.437169498387995,20.967650144414474,9,Muito Perigosa
Rua 8166,6,33.91606712944464,44.520473562185934,7,Perigosa
Rua 8167,6,73.11334139330664,12.021163316552936,0,Segura
Rua 8168,6,20.59324714449794,44.299795097591804,9,Muito Perigosa
Rua 8169,4,67.51224007959044,6.542672587124692,8,Perigosa
Rua 8170,3,63.92365280083253,0.0,8,Perigosa
Rua 8171,7,18.460334226451145,21.726001555607457,0,Segura
Rua 8172,3,97.47960619672669,0.0,4,Segura
Rua 8173,8,77.88761798053055,0.0,8,Muito Perigosa
Rua 8174,6,85.77396740773659,37.883262225488615,4,Segura
Rua 8175,7,72.9508174905625,0.0,9,Muito Perigosa
Rua 8176,6,61.66577444970959,40.79442703305447,3,Segura
Rua 8177,7,36.77309768028421,43.55135679860655,10,Muito Perigosa
Rua 8178,5,97.314064672802,9.771725645279695,2,Segura
Rua 8179,7,30.8688447874362,24.209110515861855,3,Segura
Rua 8180,6,77.51108490788741,28.02943912834504,7,Perigosa
Rua 8181,4,82.97001972752271,25.077553503193904,0,Segura
Rua 8182,3,56.76941226713149,0.0,6,Perigosa
Rua 8183,8,34.26444136476937,5.869657097933477,5,Segura
Rua 8184,3,5.8393902758064105,0.0,0,Segura
Rua 8185,10,63.916548820278926,0.0,7,Muito Perigosa
Rua 8186,7,5.789669286483723,19.82279242793893,7,Muito Perigosa
Rua 8187,3,19.308052717915015,0.0,9,Muito Perigosa
Rua 8188,9,56.48094164671682,25.459517480969794,2,Segura
Rua 8189,2,7.894624606341849,0.0,2,Segura
Rua 8190,6,49.243295836238445,58.29509509029428,9,Muito Perigosa
Rua 8191,4,34.21024448563917,56.80058955666474,3,Segura
Rua 8192,3,85.27905932560574,0.0,10,Muito Perigosa
Rua 8193,6,77.72233791664792,32.013248624141774,1,Segura
Rua 8194,6,99.8309039687925,54.512116433589725,6,Perigosa
Rua 8195,8,21.17778489586607,34.08971400285336,9,Muito Perigosa
Rua 8196,7,36.98096199394555,15.056337356141285,7,Perigosa
Rua 8197,3,71.70026973981399,0.0,4,Segura
Rua 8198,2,47.38358162596877,0.0,3,Segura
Rua 8199,1,84.50590636213944,0.0,5,Muito Perigosa
Rua 8200,7,76.18602522590948,26.98355953514071,4,Segura
Rua 8201,5,56.77677888337863,18.99091426317257,10,Muito Perigosa
Rua 8202,6,40.225446067673744,22.383410811005092,10,Muito Perigosa
Rua 8203,6,48.57391030198476,49.856618508576915,4,Segura
Rua 8204,3,92.45475302177373,0.0,5,Segura
Rua 8205,5,71.26035934428495,22.80030199735223,8,Perigosa
Rua 8206,6,61.005306792365054,59.92079121007151,0,Segura
Rua 8207,7,88.40578941380005,30.327338080456094,3,Segura
Rua 8208,9,99.4518100106589,11.295609432028797,10,Muito Perigosa
Rua 8209,5,26.179399161634997,0.0,2,Segura
Rua 8210,3,13.143948501316672,0.0,9,Muito Perigosa
Rua 8211,2,65.38048503337708,0.0,1,Segura
Rua 8212,4,21.507604697600158,23.512900326250982,6,Perigosa
Rua 8213,5,28.576131426211937,1.9095323684008463,9,Muito Perigosa
Rua 8214,5,81.62160838788267,0.0,8,Perigosa
Rua 8215,5,17.678438500342907,14.854881368017502,7,Perigosa
